vin_1_10,county,state,model_year,make,ev_type,electric_range
KMHCX5LD3L,KING,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHC65LD1L,COWLITZ,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHCX5LD7L,KING,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHC75LD0L,THURSTON,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHC75LD7L,KING,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHC75LD1L,KITSAP,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHC65LD2L,ISLAND,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHC75LD2L,COWLITZ,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHC65LD8L,KING,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHCX5LDXL,KITSAP,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHCX5LD1L,CLALLAM,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHC75LD4L,SNOHOMISH,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHCX5LD4L,KITSAP,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHC65LD5L,KING,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHC65LD9L,KING,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHC65LD4L,COWLITZ,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
KMHCX5LD9L,SNOHOMISH,WA,2020,HYUNDAI,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),29
2C4RC1N76L,BENTON,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1H79L,KING,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1N79L,BENTON,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1N70L,BENTON,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1H78L,KING,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1N7XL,GRAYS HARBOR,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1L79L,SPOKANE,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1N71L,BENTON,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1N77L,CLARK,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1L7XL,BENTON,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1N72L,CLARK,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1H76L,SNOHOMISH,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1N75L,BENTON,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1L75L,KING,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1L73L,CLARK,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1H7XL,PIERCE,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1L70L,KITSAP,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1H77L,SNOHOMISH,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1L77L,KING,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1L74L,ISLAND,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1L72L,CLALLAM,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1L71L,CHELAN,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1H71L,CLALLAM,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1N78L,CLARK,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1H74L,KING,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1H70L,SNOHOMISH,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1H72L,CHELAN,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1L76L,KING,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1L78L,BENTON,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1N73L,CLALLAM,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
2C4RC1N74L,CLARK,WA,2020,CHRYSLER,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),32
JHMZC5F15L,PIERCE,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F37L,KING,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F38L,COWLITZ,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F33L,KING,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F36L,CLALLAM,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F14L,SNOHOMISH,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F32L,CLARK,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F13L,SKAMANIA,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F30L,KING,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F35L,KING,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F34L,SNOHOMISH,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F10L,BENTON,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F3XL,CLARK,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F16L,LEWIS,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F1XL,KING,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F31L,CLARK,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F39L,ISLAND,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F12L,CLARK,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F19L,KING,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F17L,WHATCOM,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F11L,JEFFERSON,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
JHMZC5F18L,KING,WA,2020,HONDA,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),47
WBY8P4C08L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P4C04L,CLARK,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P8C07L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P4C07L,CLARK,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P4C03L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P8C00L,CLARK,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P4C09L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P8C0XL,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P8C03L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P8C01L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P8C04L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P8C09L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P8C02L,BENTON,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P4C00L,JEFFERSON,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P4C06L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P4C01L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P4C02L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P4C05L,CLARK,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P8C06L,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
WBY8P4C0XL,KING,WA,2020,BMW,PLUG-IN HYBRID ELECTRIC VEHICLE (PHEV),126
1N4AZ1BPXL,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1BP6L,KING,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1BP7L,KING,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1BP2L,KING,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1BP0L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1CP8L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1BP9L,JEFFERSON,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1CP0L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1CP4L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1BP4L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1CP2L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1BP8L,KING,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1CP5L,COWLITZ,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1CP7L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1CP9L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1BP3L,KING,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1CP3L,CHELAN,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1BP5L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1CP1L,CHELAN,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1CP6L,COWLITZ,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1BP1L,KING,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
1N4AZ1CPXL,CHELAN,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),149
WBY8P6C0XL,KING,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P2C06L,COWLITZ,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P6C08L,KING,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P6C04L,KING,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P2C04L,GRAYS HARBOR,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P2C09L,JEFFERSON,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P2C08L,KING,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P6C02L,ISLAND,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P6C05L,KING,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P2C05L,KING,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P2C07L,PIERCE,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P6C00L,KING,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P6C06L,KING,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P2C0XL,CLARK,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P6C07L,KING,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
WBY8P2C00L,KING,WA,2020,BMW,BATTERY ELECTRIC VEHICLE (BEV),153
KMHC75LJ0L,THURSTON,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC85LJ9L,BENTON,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC85LJXL,FRANKLIN,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC85LJ8L,KING,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC75LJ1L,KING,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC75LJ8L,CLARK,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC75LJ4L,KING,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC75LJ5L,PIERCE,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC75LJ9L,ISLAND,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC85LJ0L,KING,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC85LJ1L,CLARK,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC85LJ3L,KING,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC85LJ5L,KING,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC75LJ3L,KING,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC85LJ6L,GRAYS HARBOR,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC85LJ2L,KING,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC75LJ7L,KING,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC75LJ2L,CLARK,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC85LJ4L,CLARK,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
KMHC85LJ7L,KING,WA,2020,HYUNDAI,BATTERY ELECTRIC VEHICLE (BEV),170
WP0AC2Y11L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),192
WP0AC2Y19L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),192
WP0AC2Y18L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),192
WP0AC2Y1XL,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),192
WP0AC2Y17L,CLARK,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),192
WP0AC2Y14L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),192
WP0AC2Y13L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),192
WP0AC2Y15L,CLARK,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),192
WP0AC2Y12L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),192
WP0AC2Y10L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),192
WP0AC2Y16L,BENTON,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),192
WP0AB2Y17L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),203
WP0AB2Y19L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),203
WP0AB2Y18L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),203
WP0AB2Y10L,CLARK,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),203
WP0AB2Y13L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),203
WP0AB2Y12L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),203
WP0AB2Y14L,CLARK,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),203
WP0AB2Y11L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),203
WP0AB2Y15L,CLARK,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),203
WP0AB2Y16L,KING,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),203
WP0AB2Y1XL,CLARK,WA,2020,PORSCHE,BATTERY ELECTRIC VEHICLE (BEV),203
1N4BZ1DP3L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1DP7L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1DP9L,CHELAN,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1CP0L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1CP5L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1DP4L,KING,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1CP1L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1DPXL,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1DP8L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1DP1L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1CP2L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1CP3L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1DP5L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1DP2L,BENTON,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1CP4L,BENTON,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1CPXL,CHELAN,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1CP6L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1DP6L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1CP8L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1DP0L,CLARK,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1CP9L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
1N4BZ1CP7L,CLALLAM,WA,2020,NISSAN,BATTERY ELECTRIC VEHICLE (BEV),215
WA12ABGE4L,KING,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA12ABGE2L,KING,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA12ABGE5L,KING,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA13ABGE2L,JEFFERSON,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA13ABGE8L,KING,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA12ABGE0L,KING,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA13ABGE4L,SPOKANE,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA13ABGEXL,KING,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA13ABGE5L,SNOHOMISH,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA12ABGE8L,KING,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA12ABGEXL,KING,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA13ABGE9L,CLARK,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA13ABGE1L,MASON,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA13ABGE7L,SNOHOMISH,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
WA12ABGE9L,KING,WA,2020,AUDI,BATTERY ELECTRIC VEHICLE (BEV),218
SADHD2S16L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHD2S11L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHD2S13L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHC2S14L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHB2S19L,CLARK,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHB2S16L,CLARK,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHD2S15L,SPOKANE,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHB2S11L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHB2S10L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHC2S12L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHC2S16L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHB2S12L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHD2S12L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHB2S17L,CLARK,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHD2S1XL,CLARK,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHC2S15L,CHELAN,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHB2S18L,CLARK,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHD2S10L,CLARK,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHD2S14L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHC2S10L,CLARK,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHB2S13L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHD2S18L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHC2S11L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHC2S1XL,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHD2S17L,SKAGIT,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHC2S18L,BENTON,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHB2S1XL,PIERCE,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHB2S14L,CLARK,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHC2S17L,KING,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHB2S15L,THURSTON,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
SADHD2S19L,ISLAND,WA,2020,JAGUAR,BATTERY ELECTRIC VEHICLE (BEV),234
KNDCC3LG7L,CLARK,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCC3LG8L,CLARK,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCE3LG7L,CLARK,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCC3LG0L,CLALLAM,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCC3LG6L,CLARK,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCE3LG5L,CLARK,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCE3LG0L,CLARK,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCC3LG1L,JEFFERSON,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCC3LG4L,GRANT,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCC3LG9L,CLARK,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCE3LG4L,KING,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCC3LG5L,CLARK,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCC3LG2L,ISLAND,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
KNDCE3LG3L,KING,WA,2020,KIA,BATTERY ELECTRIC VEHICLE (BEV),239
